datetime_utc,load_forecast_mw,solar_forecast_mw,wind_onshore_forecast_mw,wind_solar_total_forecast_mw
2016-11-15 21:00:00,31270.0,10.5,4879.0,4889.5
2016-11-15 22:00:00,28261.0,10.1,4475.0,4485.1
2016-11-15 23:00:00,26510.0,60.3,4068.0,4128.3
2016-11-16 00:00:00,24836.0,58.4,3506.0,3564.4
2016-11-16 01:00:00,23729.0,57.5,3059.0,3116.5
2016-11-16 02:00:00,23329.0,57.2,2783.0,2840.2
2016-11-16 03:00:00,23277.0,56.2,2672.0,2728.2
2016-11-16 04:00:00,23940.0,55.2,2497.0,2552.2
2016-11-16 05:00:00,26410.0,52.1,2330.0,2382.1
2016-11-16 06:00:00,30615.0,55.7,2201.0,2256.7
2016-11-16 07:00:00,32972.0,366.9,2140.0,2506.9
2016-11-16 08:00:00,33883.0,1368.1,2124.0,3492.1
2016-11-16 09:00:00,34071.0,2793.3,1721.0,4514.3
2016-11-16 10:00:00,34028.0,3922.7,1544.0,5466.7
2016-11-16 11:00:00,33889.0,4138.4,1618.0,5756.4
2016-11-16 12:00:00,33597.0,4300.1,1598.0,5898.1
2016-11-16 13:00:00,32422.0,3976.2,1529.0,5505.2
2016-11-16 14:00:00,31995.0,3585.3,1546.0,5131.3
2016-11-16 15:00:00,31745.0,2768.4,1603.0,4371.4
2016-11-16 16:00:00,32448.0,1557.1,1531.0,3088.1
2016-11-16 17:00:00,34689.0,579.7,1624.0,2203.7
2016-11-16 18:00:00,35738.0,232.4,1749.0,1981.4
2016-11-16 19:00:00,35826.0,156.6,1834.0,1990.6
2016-11-16 20:00:00,34476.0,85.2,1817.0,1902.2
2016-11-16 21:00:00,31523.0,62.0,1699.0,1761.0
2016-11-16 22:00:00,28666.0,37.5,1826.0,1863.5
2016-11-16 23:00:00,26651.0,24.9,2072.0,2096.9
2016-11-17 00:00:00,24743.0,24.2,2202.0,2226.2
2016-11-17 01:00:00,23659.0,1.6,2085.0,2086.6
2016-11-17 02:00:00,23176.0,1.3,1928.0,1929.3
2016-11-17 03:00:00,23026.0,0.5,1883.0,1883.5
2016-11-17 04:00:00,23663.0,3.7,1832.0,1835.7
2016-11-17 05:00:00,26092.0,4.8,1827.0,1831.8
2016-11-17 06:00:00,30178.0,9.5,1751.0,1760.5
2016-11-17 07:00:00,32649.0,315.5,1674.0,1989.5
2016-11-17 08:00:00,33246.0,1291.1,1431.0,2722.1
2016-11-17 09:00:00,33473.0,2689.9,932.0,3621.9
2016-11-17 10:00:00,33226.0,3896.6,561.0,4457.6
2016-11-17 11:00:00,33040.0,4060.0,487.0,4547.0
2016-11-17 12:00:00,32685.0,4209.6,619.0,4828.6
2016-11-17 13:00:00,31615.0,3954.8,872.0,4826.8
2016-11-17 14:00:00,31141.0,3549.4,1264.0,4813.4
2016-11-17 15:00:00,31026.0,2731.6,1664.0,4395.6
2016-11-17 16:00:00,31723.0,1438.6,1756.0,3194.6
2016-11-17 17:00:00,34200.0,387.2,2309.0,2696.2
2016-11-17 18:00:00,35076.0,123.6,3036.0,3159.6
2016-11-17 19:00:00,35277.0,41.9,3639.0,3680.9
2016-11-17 20:00:00,34478.0,32.4,4060.0,4092.4
2016-11-17 21:00:00,31473.0,10.8,4302.0,4312.8
2016-11-17 22:00:00,28827.0,10.0,4429.0,4439.0
2016-11-17 23:00:00,26515.0,10.1,4484.0,4494.1
2016-11-18 00:00:00,24787.0,10.5,4899.0,4909.5
2016-11-18 01:00:00,23704.0,25.1,5285.0,5310.1
2016-11-18 02:00:00,23200.0,25.3,5364.0,5389.3
2016-11-18 03:00:00,23079.0,25.2,5252.0,5277.2
2016-11-18 04:00:00,23706.0,22.8,5206.0,5228.8
2016-11-18 05:00:00,26178.0,12.6,5053.0,5065.6
2016-11-18 06:00:00,30293.0,20.4,4939.0,4959.4
2016-11-18 07:00:00,32499.0,271.8,4539.0,4810.8
2016-11-18 08:00:00,33431.0,1028.4,4045.0,5073.4
2016-11-18 09:00:00,33774.0,2061.9,3772.0,5833.9
2016-11-18 10:00:00,33578.0,2727.1,3795.0,6522.1
2016-11-18 11:00:00,33505.0,2854.0,4101.0,6955.0
2016-11-18 12:00:00,33164.0,2820.6,4238.0,7058.6
2016-11-18 13:00:00,32082.0,2549.2,4526.0,7075.2
2016-11-18 14:00:00,31226.0,2062.8,4775.0,6837.8
2016-11-18 15:00:00,30900.0,1349.3,4645.0,5994.3
2016-11-18 16:00:00,31416.0,579.1,4337.0,4916.1
2016-11-18 17:00:00,33573.0,203.1,4470.0,4673.1
2016-11-18 18:00:00,34438.0,50.7,4786.0,4836.7
2016-11-18 19:00:00,34175.0,10.6,4872.0,4882.6
2016-11-18 20:00:00,33103.0,8.5,4836.0,4844.5
2016-11-18 21:00:00,30738.0,12.5,4937.0,4949.5
2016-11-18 22:00:00,28243.0,2.0,5018.0,5020.0
2016-11-18 23:00:00,26570.0,26.9,4814.0,4840.9
2016-11-19 00:00:00,24698.0,28.6,4523.0,4551.6
2016-11-19 01:00:00,23434.0,28.8,4577.0,4605.8
2016-11-19 02:00:00,22745.0,27.3,4515.0,4542.3
2016-11-19 03:00:00,22438.0,28.2,4332.0,4360.2
2016-11-19 04:00:00,22396.0,28.1,4120.0,4148.1
2016-11-19 05:00:00,23019.0,20.8,3917.0,3937.8
2016-11-19 06:00:00,24436.0,26.9,3857.0,3883.9
2016-11-19 07:00:00,25808.0,243.1,3760.0,4003.1
2016-11-19 08:00:00,28047.0,1042.5,3565.0,4607.5
2016-11-19 09:00:00,29546.0,2168.6,3393.0,5561.6
2016-11-19 10:00:00,29744.0,2752.1,3699.0,6451.1
2016-11-19 11:00:00,29334.0,3247.0,4436.0,7683.0
2016-11-19 12:00:00,29463.0,3442.2,5383.0,8825.2
2016-11-19 13:00:00,28655.0,3365.1,6506.0,9871.1
2016-11-19 14:00:00,27639.0,2919.3,7445.0,10364.3
2016-11-19 15:00:00,26885.0,2043.6,8183.0,10226.6
2016-11-19 16:00:00,27178.0,973.9,8766.0,9739.9
2016-11-19 17:00:00,29235.0,312.9,9364.0,9676.9
2016-11-19 18:00:00,30463.0,122.9,9526.0,9648.9
2016-11-19 19:00:00,30558.0,76.4,9270.0,9346.4
2016-11-19 20:00:00,30203.0,48.0,9067.0,9115.0
2016-11-19 21:00:00,28754.0,40.7,9322.0,9362.7
2016-11-19 22:00:00,26625.0,36.4,9204.0,9240.4
2016-11-19 23:00:00,24417.0,5.0,8908.0,8913.0
2016-11-20 00:00:00,22689.0,5.6,9253.0,9258.6
2016-11-20 01:00:00,21429.0,7.1,9500.0,9507.1
2016-11-20 02:00:00,20794.0,1.1,9646.0,9647.1
2016-11-20 03:00:00,20468.0,0.8,9553.0,9553.8
2016-11-20 04:00:00,20506.0,0.3,9405.0,9405.3
2016-11-20 05:00:00,20911.0,0.8,9221.0,9221.8
2016-11-20 06:00:00,21630.0,3.5,9307.0,9310.5
2016-11-20 07:00:00,22165.0,106.5,9150.0,9256.5
2016-11-20 08:00:00,23917.0,381.8,9097.0,9478.8
2016-11-20 09:00:00,25358.0,633.0,9748.0,10381.0
2016-11-20 10:00:00,25927.0,703.7,10205.0,10908.7
2016-11-20 11:00:00,25925.0,767.1,10926.0,11693.1
2016-11-20 12:00:00,26167.0,771.8,11849.0,12620.8
2016-11-20 13:00:00,25935.0,750.0,12455.0,13205.0
2016-11-20 14:00:00,24873.0,525.1,12817.0,13342.1
2016-11-20 15:00:00,24303.0,314.9,12627.0,12941.9
2016-11-20 16:00:00,24677.0,126.0,12298.0,12424.0
2016-11-20 17:00:00,27172.0,13.1,12163.0,12176.1
2016-11-20 18:00:00,28699.0,0.0,12380.0,12380.0
2016-11-20 19:00:00,29430.0,0.0,12542.0,12542.0
2016-11-20 20:00:00,29508.0,0.6,12838.0,12838.6
2016-11-20 21:00:00,28436.0,0.0,13132.0,13132.0
2016-11-20 22:00:00,26126.0,0.0,13432.0,13432.0
2016-11-20 23:00:00,24391.0,39.7,13498.0,13537.7
2016-11-21 00:00:00,22749.0,38.2,13913.0,13951.2
2016-11-21 01:00:00,21814.0,33.1,14274.0,14307.1
2016-11-21 02:00:00,21456.0,26.8,14599.0,14625.8
2016-11-21 03:00:00,21463.0,25.0,13793.0,13818.0
2016-11-21 04:00:00,22266.0,15.5,13685.0,13700.5
2016-11-21 05:00:00,25171.0,7.0,13742.0,13749.0
2016-11-21 06:00:00,29517.0,4.1,13960.0,13964.1
2016-11-21 07:00:00,32028.0,89.0,13867.0,13956.0
2016-11-21 08:00:00,33290.0,377.7,13844.0,14221.7
2016-11-21 09:00:00,33938.0,727.3,12773.0,13500.3
2016-11-21 10:00:00,33970.0,1000.1,11386.0,12386.1
2016-11-21 11:00:00,33933.0,1085.1,10412.0,11497.1
2016-11-21 12:00:00,33746.0,1063.8,9895.0,10958.8
2016-11-21 13:00:00,32750.0,1109.3,8807.0,9916.3
2016-11-21 14:00:00,32176.0,860.3,7785.0,8645.3
2016-11-21 15:00:00,31862.0,551.4,6622.0,7173.4
2016-11-21 16:00:00,32460.0,195.4,5348.0,5543.4
2016-11-21 17:00:00,34621.0,11.2,4640.0,4651.2
2016-11-21 18:00:00,35234.0,0.8,4275.0,4275.8
2016-11-21 19:00:00,35000.0,5.2,3808.0,3813.2
2016-11-21 20:00:00,34005.0,1.5,3542.0,3543.5
2016-11-21 21:00:00,31282.0,2.0,3273.0,3275.0
2016-11-21 22:00:00,28310.0,0.9,2784.0,2784.9
2016-11-21 23:00:00,26327.0,1.3,2273.0,2274.3
2016-11-22 00:00:00,24668.0,0.4,1787.0,1787.4
2016-11-22 01:00:00,23608.0,0.8,1346.0,1346.8
2016-11-22 02:00:00,23293.0,1.7,1009.0,1010.7
2016-11-22 03:00:00,23218.0,2.2,900.0,902.2
2016-11-22 04:00:00,23799.0,2.5,654.0,656.5
2016-11-22 05:00:00,26351.0,2.1,596.0,598.1
2016-11-22 06:00:00,30471.0,3.5,536.0,539.5
2016-11-22 07:00:00,32870.0,80.3,739.0,819.3
2016-11-22 08:00:00,34114.0,351.4,746.0,1097.4
2016-11-22 09:00:00,34699.0,651.9,781.0,1432.9
2016-11-22 10:00:00,34848.0,835.5,917.0,1752.5
2016-11-22 11:00:00,34661.0,933.9,1017.0,1950.9
2016-11-22 12:00:00,34599.0,895.2,904.0,1799.2
2016-11-22 13:00:00,33346.0,807.7,1124.0,1931.7
2016-11-22 14:00:00,33003.0,594.7,1420.0,2014.7
2016-11-22 15:00:00,32770.0,357.7,2151.0,2508.7
2016-11-22 16:00:00,33519.0,116.0,2783.0,2899.0
2016-11-22 17:00:00,35898.0,22.1,3254.0,3276.1
2016-11-22 18:00:00,36468.0,9.4,3810.0,3819.4
2016-11-22 19:00:00,36488.0,4.7,4029.0,4033.7
2016-11-22 20:00:00,35059.0,0.2,3806.0,3806.2
2016-11-22 21:00:00,32075.0,0.0,3901.0,3901.0
2016-11-22 22:00:00,29025.0,0.0,3784.0,3784.0
2016-11-22 23:00:00,26776.0,0.2,3892.0,3892.2
2016-11-23 00:00:00,25016.0,6.6,4203.0,4209.6
2016-11-23 01:00:00,23936.0,5.9,4256.0,4261.9
2016-11-23 02:00:00,23542.0,2.9,4532.0,4534.9
2016-11-23 03:00:00,23469.0,3.0,4566.0,4569.0
2016-11-23 04:00:00,24121.0,3.6,5025.0,5028.6
2016-11-23 05:00:00,26591.0,4.7,5412.0,5416.7
2016-11-23 06:00:00,30806.0,27.1,5794.0,5821.1
2016-11-23 07:00:00,33220.0,104.4,6133.0,6237.4
2016-11-23 08:00:00,34344.0,488.5,6494.0,6982.5
2016-11-23 09:00:00,34937.0,972.8,6500.0,7472.8
2016-11-23 10:00:00,35124.0,1324.0,6134.0,7458.0
2016-11-23 11:00:00,34920.0,1547.8,5792.0,7339.8
2016-11-23 12:00:00,34767.0,1562.3,5750.0,7312.3
2016-11-23 13:00:00,33530.0,1419.7,6071.0,7490.7
2016-11-23 14:00:00,33186.0,1283.8,6313.0,7596.8
2016-11-23 15:00:00,32963.0,949.4,6554.0,7503.4
2016-11-23 16:00:00,33811.0,443.4,6086.0,6529.4
2016-11-23 17:00:00,35837.0,164.1,5877.0,6041.1
2016-11-23 18:00:00,36734.0,37.0,5705.0,5742.0
2016-11-23 19:00:00,36715.0,22.6,5204.0,5226.6
2016-11-23 20:00:00,35294.0,20.5,5026.0,5046.5
2016-11-23 21:00:00,32420.0,13.8,5037.0,5050.8
2016-11-23 22:00:00,29382.0,14.9,5079.0,5093.9
2016-11-23 23:00:00,26952.0,12.8,4760.0,4772.8
2016-11-24 00:00:00,25010.0,6.0,4483.0,4489.0
2016-11-24 01:00:00,23881.0,1.5,4128.0,4129.5
2016-11-24 02:00:00,23452.0,1.3,3903.0,3904.3
2016-11-24 03:00:00,23369.0,2.5,3891.0,3893.5
2016-11-24 04:00:00,24023.0,3.1,4047.0,4050.1
2016-11-24 05:00:00,26499.0,4.1,4350.0,4354.1
2016-11-24 06:00:00,30706.0,28.5,4909.0,4937.5
2016-11-24 07:00:00,33203.0,177.1,5227.0,5404.1
2016-11-24 08:00:00,34260.0,796.8,5029.0,5825.8
2016-11-24 09:00:00,34888.0,1543.2,5212.0,6755.2
2016-11-24 10:00:00,34956.0,2102.1,5652.0,7754.1
2016-11-24 11:00:00,34806.0,2312.2,5757.0,8069.2
2016-11-24 12:00:00,34558.0,2241.1,5433.0,7674.1
2016-11-24 13:00:00,33408.0,1846.0,5112.0,6958.0
2016-11-24 14:00:00,33141.0,1483.0,5087.0,6570.0
2016-11-24 15:00:00,32934.0,1011.5,4620.0,5631.5
2016-11-24 16:00:00,33879.0,331.7,4201.0,4532.7
2016-11-24 17:00:00,35957.0,105.9,4084.0,4189.9
2016-11-24 18:00:00,36580.0,21.5,3818.0,3839.5
2016-11-24 19:00:00,36669.0,8.7,3671.0,3679.7
2016-11-24 20:00:00,35402.0,20.8,3629.0,3649.8
2016-11-24 21:00:00,32651.0,0.3,3570.0,3570.3
2016-11-24 22:00:00,29637.0,0.2,3619.0,3619.2
2016-11-24 23:00:00,27243.0,0.4,3571.0,3571.4
2016-11-25 00:00:00,25308.0,0.3,3680.0,3680.3
2016-11-25 01:00:00,24110.0,0.4,3828.0,3828.4
2016-11-25 02:00:00,23573.0,0.6,3757.0,3757.6
2016-11-25 03:00:00,23512.0,2.1,3834.0,3836.1
2016-11-25 04:00:00,24103.0,2.3,3755.0,3757.3
2016-11-25 05:00:00,26544.0,2.2,3689.0,3691.2
2016-11-25 06:00:00,30815.0,4.2,3647.0,3651.2
2016-11-25 07:00:00,33434.0,131.3,3777.0,3908.3
2016-11-25 08:00:00,34618.0,582.0,3957.0,4539.0
2016-11-25 09:00:00,35244.0,1098.4,3666.0,4764.4
2016-11-25 10:00:00,35204.0,1253.1,3482.0,4735.1
2016-11-25 11:00:00,34952.0,1504.2,3677.0,5181.2
2016-11-25 12:00:00,34629.0,1524.4,4096.0,5620.4
2016-11-25 13:00:00,33398.0,1356.9,4444.0,5800.9
2016-11-25 14:00:00,32870.0,990.5,4557.0,5547.5
2016-11-25 15:00:00,32570.0,521.7,4616.0,5137.7
2016-11-25 16:00:00,33391.0,141.4,4637.0,4778.4
2016-11-25 17:00:00,35298.0,16.5,5452.0,5468.5
2016-11-25 18:00:00,35675.0,3.8,6181.0,6184.8
2016-11-25 19:00:00,35523.0,10.6,6733.0,6743.6
2016-11-25 20:00:00,34414.0,1.2,7045.0,7046.2
2016-11-25 21:00:00,32049.0,3.7,7090.0,7093.7
2016-11-25 22:00:00,29489.0,2.4,7291.0,7293.4
2016-11-25 23:00:00,27401.0,1.3,7053.0,7054.3
2016-11-26 00:00:00,25342.0,0.0,6734.0,6734.0
2016-11-26 01:00:00,23891.0,0.2,6817.0,6817.2
2016-11-26 02:00:00,23168.0,1.6,6920.0,6921.6
2016-11-26 03:00:00,22820.0,2.4,7057.0,7059.4
2016-11-26 04:00:00,22815.0,2.1,7163.0,7165.1
2016-11-26 05:00:00,23521.0,1.6,7399.0,7400.6
2016-11-26 06:00:00,25164.0,1.5,7272.0,7273.5
2016-11-26 07:00:00,26738.0,53.7,7210.0,7263.7
2016-11-26 08:00:00,29143.0,240.2,7121.0,7361.2
2016-11-26 09:00:00,30831.0,444.7,7194.0,7638.7
2016-11-26 10:00:00,31020.0,604.2,7013.0,7617.2
2016-11-26 11:00:00,30728.0,689.7,6519.0,7208.7
2016-11-26 12:00:00,30626.0,732.2,5967.0,6699.2
2016-11-26 13:00:00,29909.0,670.1,5763.0,6433.1
2016-11-26 14:00:00,28820.0,492.7,5406.0,5898.7
2016-11-26 15:00:00,28149.0,304.9,5204.0,5508.9
2016-11-26 16:00:00,28603.0,111.5,5300.0,5411.5
2016-11-26 17:00:00,30632.0,8.9,5541.0,5549.9
2016-11-26 18:00:00,31561.0,4.9,5398.0,5402.9
2016-11-26 19:00:00,31664.0,7.5,5386.0,5393.5
2016-11-26 20:00:00,31338.0,15.1,5557.0,5572.1
2016-11-26 21:00:00,29903.0,16.1,5318.0,5334.1
2016-11-26 22:00:00,27706.0,19.3,5271.0,5290.3
2016-11-26 23:00:00,25508.0,4.7,5210.0,5214.7
2016-11-27 00:00:00,23555.0,4.3,5142.0,5146.3
2016-11-27 01:00:00,22169.0,4.9,5109.0,5113.9
2016-11-27 02:00:00,21432.0,3.0,5214.0,5217.0
2016-11-27 03:00:00,21145.0,1.1,5116.0,5117.1
2016-11-27 04:00:00,21211.0,1.0,5204.0,5205.0
2016-11-27 05:00:00,21619.0,1.2,5376.0,5377.2
2016-11-27 06:00:00,22369.0,3.5,5343.0,5346.5
2016-11-27 07:00:00,22949.0,69.1,5570.0,5639.1
2016-11-27 08:00:00,24984.0,339.4,5484.0,5823.4
2016-11-27 09:00:00,26862.0,649.5,5249.0,5898.5
2016-11-27 10:00:00,27686.0,804.3,5092.0,5896.3
2016-11-27 11:00:00,27766.0,880.1,4929.0,5809.1
2016-11-27 12:00:00,28185.0,862.7,4823.0,5685.7
2016-11-27 13:00:00,27968.0,772.1,4598.0,5370.1
2016-11-27 14:00:00,26886.0,579.1,4130.0,4709.1
2016-11-27 15:00:00,26230.0,357.0,4119.0,4476.0
2016-11-27 16:00:00,26536.0,98.1,3858.0,3956.1
2016-11-27 17:00:00,28812.0,2.5,3800.0,3802.5
2016-11-27 18:00:00,29965.0,5.3,3892.0,3897.3
2016-11-27 19:00:00,30647.0,9.6,3883.0,3892.6
2016-11-27 20:00:00,30772.0,2.5,3877.0,3879.5
2016-11-27 21:00:00,29825.0,0.8,3829.0,3829.8
2016-11-27 22:00:00,27326.0,1.4,3458.0,3459.4
2016-11-27 23:00:00,25075.0,1.3,3158.0,3159.3
2016-11-28 00:00:00,23254.0,6.1,3059.0,3065.1
2016-11-28 01:00:00,22186.0,6.6,2865.0,2871.6
2016-11-28 02:00:00,21765.0,5.6,2603.0,2608.6
2016-11-28 03:00:00,21712.0,4.9,2302.0,2306.9
2016-11-28 04:00:00,22487.0,5.2,2077.0,2082.2
2016-11-28 05:00:00,25470.0,4.6,2145.0,2149.6
2016-11-28 06:00:00,29956.0,18.7,2419.0,2437.7
2016-11-28 07:00:00,32627.0,112.5,2727.0,2839.5
2016-11-28 08:00:00,33929.0,574.4,2719.0,3293.4
2016-11-28 09:00:00,34980.0,1160.6,2357.0,3517.6
2016-11-28 10:00:00,35248.0,1516.3,2225.0,3741.3
2016-11-28 11:00:00,35226.0,1872.3,2240.0,4112.3
2016-11-28 12:00:00,35109.0,1791.7,2148.0,3939.7
2016-11-28 13:00:00,34094.0,1565.7,2084.0,3649.7
2016-11-28 14:00:00,33657.0,1342.3,1942.0,3284.3
2016-11-28 15:00:00,33404.0,877.3,1814.0,2691.3
2016-11-28 16:00:00,34191.0,294.5,1663.0,1957.5
2016-11-28 17:00:00,36183.0,50.4,1669.0,1719.4
2016-11-28 18:00:00,36370.0,31.1,1831.0,1862.1
2016-11-28 19:00:00,36318.0,11.3,1874.0,1885.3
2016-11-28 20:00:00,35277.0,1.4,1803.0,1804.4
2016-11-28 21:00:00,32548.0,3.1,1550.0,1553.1
2016-11-28 22:00:00,29300.0,0.1,1361.0,1361.1
2016-11-28 23:00:00,26635.0,9.1,1215.0,1224.1
2016-11-29 00:00:00,24744.0,11.0,1051.0,1062.0
2016-11-29 01:00:00,23655.0,9.5,944.0,953.5
2016-11-29 02:00:00,23188.0,5.3,874.0,879.3
2016-11-29 03:00:00,23112.0,3.8,809.0,812.8
2016-11-29 04:00:00,23794.0,4.2,762.0,766.2
2016-11-29 05:00:00,26346.0,3.2,785.0,788.2
2016-11-29 06:00:00,30463.0,20.6,942.0,962.6
2016-11-29 07:00:00,33256.0,115.5,1231.0,1346.5
2016-11-29 08:00:00,34256.0,647.7,1462.0,2109.7
2016-11-29 09:00:00,34882.0,1327.3,1570.0,2897.3
2016-11-29 10:00:00,34873.0,1861.0,1876.0,3737.0
2016-11-29 11:00:00,34629.0,2092.9,2332.0,4424.9
2016-11-29 12:00:00,34387.0,2023.0,2502.0,4525.0
2016-11-29 13:00:00,33070.0,1982.7,2710.0,4692.7
2016-11-29 14:00:00,32658.0,1695.4,2934.0,4629.4
2016-11-29 15:00:00,32654.0,1173.4,3123.0,4296.4
2016-11-29 16:00:00,33573.0,607.1,3074.0,3681.1
2016-11-29 17:00:00,35696.0,195.2,3600.0,3795.2
2016-11-29 18:00:00,36237.0,72.7,4489.0,4561.7
2016-11-29 19:00:00,36413.0,36.7,5517.0,5553.7
2016-11-29 20:00:00,35260.0,21.0,6526.0,6547.0
2016-11-29 21:00:00,32378.0,12.5,7433.0,7445.5
2016-11-29 22:00:00,29265.0,11.5,8148.0,8159.5
2016-11-29 23:00:00,27115.0,9.1,8710.0,8719.1
2016-11-30 00:00:00,25137.0,9.1,9026.0,9035.1
2016-11-30 01:00:00,24016.0,6.8,9115.0,9121.8
2016-11-30 02:00:00,23467.0,6.8,9268.0,9274.8
2016-11-30 03:00:00,23383.0,7.6,9227.0,9234.6
2016-11-30 04:00:00,24067.0,10.4,9193.0,9203.4
2016-11-30 05:00:00,26591.0,10.2,9238.0,9248.2
2016-11-30 06:00:00,31159.0,15.5,9268.0,9283.5
2016-11-30 07:00:00,33594.0,107.3,9354.0,9461.3
2016-11-30 08:00:00,34389.0,529.4,9475.0,10004.4
2016-11-30 09:00:00,34793.0,1075.4,9193.0,10268.4
2016-11-30 10:00:00,34655.0,1615.1,9143.0,10758.1
2016-11-30 11:00:00,34513.0,1850.3,9202.0,11052.3
2016-11-30 12:00:00,34216.0,1869.8,8993.0,10862.8
2016-11-30 13:00:00,33300.0,1661.9,8565.0,10226.9
2016-11-30 14:00:00,32549.0,1303.7,8160.0,9463.7
2016-11-30 15:00:00,32386.0,696.7,8015.0,8711.7
2016-11-30 16:00:00,33184.0,174.6,7819.0,7993.6
2016-11-30 17:00:00,35188.0,27.6,7907.0,7934.6
2016-11-30 18:00:00,35768.0,0.0,8106.0,8106.0
2016-11-30 19:00:00,35906.0,1.9,7945.0,7946.9
2016-11-30 20:00:00,34868.0,4.8,7646.0,7650.8
2016-11-30 21:00:00,32087.0,0.0,7710.0,7710.0
2016-11-30 22:00:00,29062.0,0.0,7398.0,7398.0
2016-11-30 23:00:00,27167.0,6.3,7033.0,7039.3
2016-12-01 00:00:00,25105.0,0.1,6756.0,6756.1
2016-12-01 01:00:00,23864.0,0.5,6278.0,6278.5
2016-12-01 02:00:00,23355.0,3.1,5884.0,5887.1
2016-12-01 03:00:00,23256.0,13.0,5231.0,5244.0
2016-12-01 04:00:00,23997.0,12.6,4643.0,4655.6
2016-12-01 05:00:00,26510.0,6.0,4182.0,4188.0
2016-12-01 06:00:00,30847.0,1.7,4174.0,4175.7
2016-12-01 07:00:00,33511.0,69.9,3939.0,4008.9
2016-12-01 08:00:00,34311.0,382.3,3551.0,3933.3
2016-12-01 09:00:00,34654.0,788.8,3033.0,3821.8
2016-12-01 10:00:00,34478.0,1114.7,2678.0,3792.7
2016-12-01 11:00:00,34281.0,1251.3,2389.0,3640.3
2016-12-01 12:00:00,34061.0,1282.5,2075.0,3357.5
2016-12-01 13:00:00,32975.0,1148.5,1903.0,3051.5
2016-12-01 14:00:00,32565.0,816.1,1669.0,2485.1
2016-12-01 15:00:00,32476.0,479.1,1499.0,1978.1
2016-12-01 16:00:00,33518.0,116.6,1510.0,1626.6
2016-12-01 17:00:00,35594.0,0.0,1655.0,1655.0
2016-12-01 18:00:00,35981.0,0.1,1584.0,1584.1
2016-12-01 19:00:00,36106.0,8.4,1592.0,1600.4
2016-12-01 20:00:00,35249.0,5.3,1583.0,1588.3
2016-12-01 21:00:00,32607.0,3.7,1626.0,1629.7
2016-12-01 22:00:00,29665.0,3.3,1716.0,1719.3
2016-12-01 23:00:00,27254.0,2.7,1778.0,1780.7
2016-12-02 00:00:00,25255.0,1.1,1829.0,1830.1
2016-12-02 01:00:00,24006.0,16.8,1923.0,1939.8
2016-12-02 02:00:00,23481.0,6.7,1949.0,1955.7
2016-12-02 03:00:00,23409.0,7.5,1873.0,1880.5
2016-12-02 04:00:00,24102.0,8.7,1798.0,1806.7
2016-12-02 05:00:00,26717.0,7.9,1676.0,1683.9
2016-12-02 06:00:00,31222.0,11.7,1634.0,1645.7
2016-12-02 07:00:00,33787.0,103.4,1675.0,1778.4
2016-12-02 08:00:00,34605.0,557.2,1650.0,2207.2
2016-12-02 09:00:00,34894.0,1193.4,1529.0,2722.4
2016-12-02 10:00:00,34691.0,1745.1,1439.0,3184.1
2016-12-02 11:00:00,34368.0,2090.8,1398.0,3488.8
2016-12-02 12:00:00,34002.0,2091.2,1411.0,3502.2
2016-12-02 13:00:00,32854.0,1916.5,1406.0,3322.5
2016-12-02 14:00:00,32284.0,1482.6,1286.0,2768.6
2016-12-02 15:00:00,32026.0,901.2,1112.0,2013.2
2016-12-02 16:00:00,33003.0,280.0,1070.0,1350.0
2016-12-02 17:00:00,34843.0,37.7,1178.0,1215.7
2016-12-02 18:00:00,35098.0,11.0,1342.0,1353.0
2016-12-02 19:00:00,34952.0,8.2,1420.0,1428.2
2016-12-02 20:00:00,34273.0,7.1,1400.0,1407.1
2016-12-02 21:00:00,32070.0,2.4,1405.0,1407.4
2016-12-02 22:00:00,29416.0,4.3,1486.0,1490.3
2016-12-02 23:00:00,27431.0,0.7,1619.0,1619.7
2016-12-03 00:00:00,25428.0,1.5,1753.0,1754.5
2016-12-03 01:00:00,23947.0,3.6,1920.0,1923.6
2016-12-03 02:00:00,23175.0,3.4,2015.0,2018.4
2016-12-03 03:00:00,22815.0,0.6,2046.0,2046.6
2016-12-03 04:00:00,22903.0,0.5,2105.0,2105.5
2016-12-03 05:00:00,23654.0,1.5,2484.0,2485.5
2016-12-03 06:00:00,25245.0,3.0,2890.0,2893.0
2016-12-03 07:00:00,26736.0,71.1,3228.0,3299.1
2016-12-03 08:00:00,29063.0,452.3,3680.0,4132.3
2016-12-03 09:00:00,30657.0,914.7,4081.0,4995.7
2016-12-03 10:00:00,30926.0,1142.3,4446.0,5588.3
2016-12-03 11:00:00,30607.0,1323.3,5019.0,6342.3
2016-12-03 12:00:00,30778.0,1313.3,5699.0,7012.3
2016-12-03 13:00:00,30023.0,1147.4,6111.0,7258.4
2016-12-03 14:00:00,28923.0,813.2,6488.0,7301.2
2016-12-03 15:00:00,28307.0,411.0,6811.0,7222.0
2016-12-03 16:00:00,28920.0,126.7,7162.0,7288.7
2016-12-03 17:00:00,30752.0,0.0,7823.0,7823.0
2016-12-03 18:00:00,31180.0,0.0,8427.0,8427.0
2016-12-03 19:00:00,31549.0,0.2,8601.0,8601.2
2016-12-03 20:00:00,31389.0,1.5,8749.0,8750.5
2016-12-03 21:00:00,29929.0,1.4,8612.0,8613.4
2016-12-03 22:00:00,27698.0,0.6,8666.0,8666.6
